100
93 11707
7490.838648672921 115907.40203759653 81.91041347198933
4715.1137749411355 17499.860354231714 112.76207981126606
11694.979284528214 49330.572867048744 80.22237675304117
797.3594322581788 107827.5950887315 108.50055726257818
4446.577872693456 67986.24358219239 33.84523684869844
5533.556828949884 33992.087722699514 71.74813904478732
8685.310124158294 114266.64123934894 100.67969308211019
1347.382678861863 25836.19479648605 69.18625557446478
6787.759509531273 18151.636753180886 29.593471754426794
4949.462751520843 41918.48693927643 31.626739043073655
7497.67376555866 99229.72859183808 95.49338857461522
11061.265989314932 1971.8243380208824 25.557019091114363
11352.76316435555 34496.873019370636 71.89992942714747
413.42490654171047 63368.718332833036 99.85964922152013
5902.060371447793 28192.210481383823 50.320647709856765
11131.009973420638 60609.92800804898 18.063596513012037
8581.685627794132 65108.88745582155 3.247980230939778
8306.944844804377 6904.842035649578 69.88354612401501
9222.853743273727 8895.939018578178 91.00997446909693
8535.99012429229 7031.41392387595 52.77333979610536
3361.384768602469 27221.33559406931 39.3635762379128
9304.418511217891 39663.777171448935 25.367148201752993
686.9492888940596 64418.68214158386 110.64479277578343
7053.1320883274875 103243.79978178242 108.62234375989902
5095.360546816052 47704.374142578126 21.110536622873497
2083.3848643752285 89655.62253553422 82.99302568346874
8242.27246878751 43699.86233414352 33.69116574891594
3313.5503323213675 59944.08453149237 72.5484598737166
9204.541765908614 38384.33046234402 66.85114121829992
3355.3444271498793 89038.5966315485 101.15341282731131
8175.876812041724 93778.58689439285 69.28821819104783
4431.205874428858 99305.62947358617 92.00333983905621
5355.399510768216 3155.4896869144745 10.957656534192752
9818.024750787643 69638.2300692605 28.409076927572357
459.7874818618376 5328.593399346333 92.73016618667226
10693.230351739476 95729.62193362003 47.30941270586026
9218.185467405583 44758.029874831744 30.907087092692812
8066.323972254478 69935.67234452484 47.42329241472281
4042.277861514571 109534.27568445785 77.4594839169273
9980.93018048202 50095.335575758334 75.01296500895754
1066.4979324940887 45280.802733341494 59.23353102300665
11501.302575403306 27797.477670140124 65.30835350627603
1007.3103396628735 99149.18940862927 30.891759771093657
9017.136392204487 2992.325553232812 25.43787688867343
4561.826868658693 40875.04197442601 29.95985678267926
6156.5078850926775 707.124195861807 58.70057654242805
11550.462647213628 105623.57143992286 107.2639987278221
3623.5025517805575 79961.94766488581 100.44549617754862
6318.193060979231 2805.448418619588 98.04318729792286
