111668
94.01924679082079 Yellow Propeller
65.50783246564622 Red Propeller
27.963177694602592 Green Baseball
33.38997355188762 Red Propeller
94.92835638456816 Orange Baseball
98.07258592257372 Red Fedora
9.283488857323718 Orange Propeller
79.37110042301259 Orange Party
37.99053295879198 Green Fedora
91.06363614014505 Blue Propeller
0.26833707635598447 Orange Party
7.02651518678008 Orange Baseball
16.70834045165739 Yellow Party
63.57405338865948 Purple Party
73.84699848607077 Red Baseball
21.593584781722164 Purple Propeller
56.58221413878216 Red Fedora
24.068722202573333 Orange Party
23.046068128168685 Red Propeller
53.33230186018003 Purple Fedora
61.20295341241402 Orange Party
17.49917731481334 Red Baseball
22.278194160138053 Orange Fedora
34.20823861890613 Blue Propeller
33.85443895466885 Red Baseball
48.57845606831931 Green Baseball
57.11242826027005 Orange Fedora
18.32567199571824 Green Fedora
30.076173600810062 Red Party
7.239592330041999 Red Party
20.49214166660619 Red Party
79.19583294985284 Orange Party
79.92032551227798 Yellow Baseball
57.41891333247364 Orange Fedora
52.24910577235654 Red Fedora
29.466818301717023 Blue Baseball
41.16097319811792 Yellow Party
61.626239393413485 Orange Propeller
42.38751149909986 Yellow Propeller
88.72638940830032 Purple Propeller
93.6344473990405 Red Party
57.50922363116947 Blue Fedora
27.83601182694183 Green Party
46.31327464869154 Green Propeller
23.024736231304978 Green Propeller
83.32388428354103 Yellow Fedora
74.64331055070488 Blue Baseball
14.768639007751416 Green Party
86.55729500959859 Purple Baseball
69.48388583454404 Green Party
56.40196340010709 Blue Party
57.75557658153053 Red Fedora
30.391163289936586 Orange Propeller
84.11725686954932 Purple Baseball
46.797173440603366 Yellow Propeller
27.102869754657945 Blue Party
72.09008234454288 Red Fedora
26.693979656208768 Orange Propeller
62.37742011397943 Purple Propeller
34.96275209093924 Yellow Fedora
10.061782936335973 Red Fedora
44.81192534322903 Purple Propeller
11.766467002369874 Yellow Fedora
30.202173005247946 Blue Baseball
31.72714140691616 Blue Fedora
67.15865921904079 Yellow Party
36.3102835381506 Yellow Fedora
18.423544949785974 Orange Propeller
83.33705469653277 Green Fedora
53.32317096058866 Orange Propeller
5.977308329154574 Red Fedora
38.87095713006722 Blue Party
32.46362243075727 Blue Fedora
75.1110239636728 Orange Party
12.514736817477123 Green Party
82.42322819329843 Orange Baseball
62.33622686001499 Orange Baseball
57.45046896472169 Green Fedora
25.95305868169817 Purple Propeller
91.18313902590353 Blue Baseball
79.59737240362116 Orange Party
3.808520557210593 Yellow Propeller
23.85656380037908 Orange Fedora
47.54198822288198 Yellow Fedora
3.2489136507156235 Red Propeller
97.26420882316198 Blue Party
20.39427737881948 Purple Party
89.69844692652079 Red Baseball
7.187054986426467 Yellow Fedora
77.81053707481563 Yellow Party
96.47964826299915 Blue Party
0.20482109113711955 Red Party
70.97768237250727 Green Propeller
88.5274817611363 Purple Baseball
4.354144436738549 Yellow Party
93.81248766318726 Red Baseball
29.470811520499808 Purple Fedora
11.372630958256435 Purple Party
58.12673362317998 Purple Baseball
63.446696013969564 Orange Propeller
38.80676722681161 Yellow Fedora
2.4478929661589155 Yellow Propeller
28.754176386255136 Yellow Fedora
94.20087074352939 Red Fedora
9.350376862366549 Purple Baseball
52.918908268456065 Blue Fedora
11.137017912155844 Yellow Propeller
17.526272706291437 Purple Party
76.80361162587316 Red Fedora
14.71169514841969 Green Baseball
48.96627268598864 Purple Party
53.2773528364602 Orange Baseball
34.56093898284398 Purple Party
67.29056887301812 Yellow Fedora
97.64805761059338 Yellow Fedora
60.23800821882941 Red Baseball
21.5598741686458 Green Fedora
66.29948603339882 Purple Propeller
82.95402366363501 Blue Fedora
76.2396640021474 Green Baseball
5.801185012585464 Yellow Fedora
13.003121000660878 Blue Propeller
89.23563227763424 Purple Propeller
20.085387509155794 Orange Fedora
67.78268333984973 Purple Baseball
12.522965418823873 Red Baseball
38.78633860901386 Orange Party
16.248378091434333 Purple Propeller
92.78780378105066 Red Baseball
51.14283859665094 Orange Party
63.098171358595046 Green Party
38.865716032021304 Purple Propeller
48.7485364098667 Blue Propeller
99.82563150531021 Red Baseball
23.13351790795307 Red Propeller
79.69909556164322 Green Fedora
54.792812585128544 Purple Fedora
59.907251650960966 Orange Party
26.22896404964998 Green Fedora
90.04005647860615 Red Fedora
87.3552094150981 Yellow Party
55.78658243590703 Green Party
56.25844196573714 Red Propeller
94.096730940629 Orange Party
31.44602930390371 Orange Propeller
40.47390747911406 Yellow Fedora
1.3414883974392278 Orange Baseball
34.74381836528878 Red Baseball
55.85652097893403 Green Baseball
7.854336600441714 Blue Baseball
43.71863005202224 Purple Baseball
20.886514169587024 Yellow Fedora
92.28181310529855 Yellow Fedora
64.45487525294908 Purple Fedora
8.957703182605803 Yellow Baseball
37.907580210195576 Purple Party
29.946220381968647 Red Baseball
22.267957265954884 Yellow Party
88.66881780633811 Blue Propeller
72.08812240258679 Green Baseball
62.59356177055917 Yellow Baseball
46.38976157227547 Green Baseball
61.92693885268332 Orange Party
1.8422767723362932 Purple Party
8.647721643340445 Yellow Party
2.422512496767326 Purple Baseball
94.78822185889378 Purple Baseball
52.65951839760725 Red Fedora
52.46364051154748 Yellow Baseball
80.61346687500127 Orange Fedora
4.580142035228096 Blue Propeller
92.75740294952382 Purple Party
71.27610351179342 Purple Fedora
40.95481100721932 Red Party
70.35606959340218 Yellow Party
38.34975660297837 Yellow Baseball
91.90860892323336 Orange Propeller
2.5223965927754777 Purple Propeller
66.88779254183284 Blue Propeller
49.4235356734538 Yellow Baseball
93.23899450810289 Orange Propeller
98.64663370462 Green Propeller
97.6840130522496 Orange Party
27.64438180952483 Red Party
19.083564405809373 Red Baseball
24.400692958922566 Blue Party
38.5857959801298 Yellow Baseball
1.7635361142200212 Purple Baseball
64.93620238360602 Orange Baseball
53.94918991956283 Blue Propeller
30.82205742218277 Yellow Fedora
20.254152537396976 Purple Fedora
47.7042289353035 Purple Baseball
27.001201828583632 Orange Party
95.32407415128094 Purple Party
68.24213118826405 Green Baseball
84.57820865627355 Blue Party
63.806696853762034 Blue Baseball
47.7838073055097 Blue Fedora
34.45831013163975 Green Baseball
69.95889179130413 Yellow Propeller
43.687495136994805 Red Party
51.321620077715025 Green Fedora
61.12216130548418 Red Party
27.799218546818615 Green Baseball
53.62711472668131 Purple Propeller
3.8773326611218684 Orange Fedora
53.44052567585297 Orange Fedora
9.13008250381444 Orange Fedora
0.5206935572007687 Green Baseball
55.07866616513688 Green Baseball
53.312653148354016 Purple Party
2.4525426427513652 Green Fedora
96.90081442368496 Blue Party
89.49065107205128 Red Propeller
26.208988314876414 Purple Propeller
42.02226531633356 Blue Baseball
21.974757147267077 Blue Baseball
60.24000639051253 Blue Baseball
38.265278044588435 Orange Baseball
11.374158374096465 Blue Baseball
54.67508873407092 Green Propeller
67.90867228338911 Yellow Fedora
40.1896425038631 Red Propeller
